player_id,current_club_id,current_club_domestic_competition_id,average_height,average_market_value
4563,234,NL1,182.6969696969697,5087132.352941176
4570,317,NL1,180.79746835443038,1056219.512195122
4573,1426,NL1,183.6153846153846,209558.82352941178
4582,317,NL1,180.79746835443038,1056219.512195122
4592,383,NL1,182.60377358490567,5857142.857142857
4605,2282,BE1,182.76785714285714,2276190.476190476
4607,192,NL1,182.76190476190476,214338.23529411765
4624,317,NL1,180.79746835443038,1056219.512195122
4634,499,NL1,182.3108108108108,651582.2784810127
4638,1269,NL1,182.06930693069307,356359.649122807
4669,403,NL1,181.11627906976744,345000.0
4672,39,L1,184.12987012987014,1580357.142857143
4673,417,FR1,180.1,3573511.9047619044
4676,200,NL1,181.55172413793105,735631.5789473684
4678,7179,PO1,182.05797101449275,366538.46153846156
4687,41,L1,182.88888888888889,430263.15789473685
4691,105,L1,184.8793103448276,778174.6031746032
4693,132,NL1,182.01785714285717,226666.66666666666
4698,306,NL1,183.5,748986.4864864865
4740,27,L1,184.44615384615383,15374253.731343284
4742,2715,BE1,182.85,265116.27906976745
4746,15,L1,183.24285714285713,8796000.0
4750,1241,SC1,183.33333333333334,275892.85714285716
4755,1519,SC1,180.33684210526314,219072.1649484536
4763,5817,DK1,183.76288659793812,175235.8490566038
4793,458,IT1,181.89583333333331,249500.0
4796,667,FR1,182.55172413793105,2450403.225806452
4811,969,FR1,181.05263157894737,1479569.8924731181
4829,5817,DK1,183.76288659793812,175235.8490566038
4873,1506,TR1,182.07999999999998,118245.61403508772
4902,589,TR1,181.234375,416710.52631578944
5017,86,L1,184.80281690140845,1545205.4794520547
5023,506,IT1,183.77011494252875,5494277.777777778
5072,3,L1,185.2297297297297,1611075.9493670885
5169,2425,PO1,182.340206185567,438421.05263157893
5245,1083,RU1,182.37857142857143,490964.2857142857
5278,31,GB1,182.90625,14656439.393939395
5281,162,FR1,182.11475409836066,6434344.262295082
5283,683,GR1,180.74766355140187,1808177.570093458
5285,244,FR1,181.20987654320987,3683227.8481012653
5286,14171,FR1,179.87878787878788,283333.3333333334
5293,595,FR1,180.19230769230768,291666.6666666667
5299,1158,FR1,180.5,1589534.8837209302
5300,595,FR1,180.19230769230768,291666.6666666667
5303,969,FR1,181.05263157894737,1479569.8924731181
5308,141,TR1,180.9625,2797559.523809524
5309,1159,FR1,181.06666666666666,235714.28571428574
5315,653,GR1,181.29166666666666,270419.84732824424
5336,60949,GR1,179.13253012048193,354360.4651162791
5338,1162,FR1,181.2093023255814,281395.3488372093
5339,3558,FR1,182.52631578947367,276666.6666666667
5345,1159,FR1,181.06666666666666,235714.28571428574
5348,2969,FR1,181.125,573333.3333333334
5352,931,GB1,182.703125,5526865.671641791
5357,14171,FR1,179.87878787878788,283333.3333333334
5376,417,FR1,180.1,3573511.9047619044
5393,1095,FR1,181.50746268656718,540547.9452054795
5399,3911,FR1,181.4179104477612,1490000.0
5404,336,PO1,183.2608695652174,5273076.923076923
5406,1159,FR1,181.06666666666666,235714.28571428574
5418,265,GR1,181.39999999999998,1008653.8461538461
5422,5,IT1,184.44578313253012,6460406.976744186
5430,855,FR1,180.77272727272725,390222.22222222225
5431,415,FR1,181.9277108433735,1398271.6049382717
5438,2672,GR1,181.4921875,186000.0
5439,128,GR1,180.953488372093,180833.33333333334
5444,583,FR1,181.0655737704918,19404918.032786883
5451,1162,FR1,181.2093023255814,281395.3488372093
5452,2696,RU1,182.40196078431373,604126.213592233
5457,595,FR1,180.19230769230768,291666.6666666667
5461,347,FR1,181.01041666666666,873979.5918367347
5469,162,FR1,182.11475409836066,6434344.262295082
5470,524,TR1,180.83928571428572,133076.92307692306
5474,583,FR1,181.0655737704918,19404918.032786883
5477,244,FR1,181.20987654320987,3683227.8481012653
5486,12,IT1,182.96190476190475,3365905.172413793
5495,2381,TR1,182.22413793103448,372000.0
5501,458,IT1,181.89583333333331,249500.0
5507,800,IT1,183.14074074074074,2642582.781456954
5509,465,SC1,181.96491228070175,266896.5517241379
5513,40,FR1,182.11371237458195,673902.2279904824
5516,6418,GR1,181.1304347826087,284760.27397260274
5518,653,GR1,181.29166666666666,270419.84732824424
5521,3558,FR1,182.52631578947367,276666.6666666667
5539,969,FR1,181.05263157894737,1479569.8924731181
5543,2969,FR1,181.125,573333.3333333334
5544,995,FR1,182.03529411764706,1749117.6470588234
5562,1465,PO1,182.10280373831776,575594.0594059406
5566,347,FR1,181.01041666666666,873979.5918367347
5574,403,NL1,181.11627906976744,345000.0
5576,1158,FR1,180.5,1589534.8837209302
5578,1421,FR1,181.85365853658536,1704310.3448275863
5586,21957,GR1,180.8732394366197,143851.35135135133
5588,265,GR1,181.39999999999998,1008653.8461538461
5592,969,FR1,181.05263157894737,1479569.8924731181
5597,1095,FR1,181.50746268656718,540547.9452054795
5614,750,FR1,178.66666666666666,330952.38095238095
5622,1095,FR1,181.50746268656718,540547.9452054795
5627,14171,FR1,179.87878787878788,283333.3333333334
5635,40,FR1,182.11371237458195,673902.2279904824
5636,200,NL1,181.55172413793105,735631.5789473684
5639,1162,FR1,181.2093023255814,281395.3488372093
5645,244,FR1,181.20987654320987,3683227.8481012653
5648,589,TR1,181.234375,416710.52631578944
5652,984,GB1,184.14285714285717,1010078.125
5658,11,GB1,181.28571428571428,16074652.777777778
5664,1158,FR1,180.5,1589534.8837209302
5667,1506,TR1,182.07999999999998,118245.61403508772
5668,289,GB1,181.46511627906978,721428.5714285715
5672,855,FR1,180.77272727272725,390222.22222222225
5676,14171,FR1,179.87878787878788,283333.3333333334
5680,595,FR1,180.19230769230768,291666.6666666667
5686,969,FR1,181.05263157894737,1479569.8924731181
5687,2727,BE1,182.7075471698113,524772.7272727273
5688,128,GR1,180.953488372093,180833.33333333334
5698,14171,FR1,179.87878787878788,283333.3333333334
5712,1091,GR1,181.1734693877551,1153865.9793814432
5755,416,IT1,184.27027027027026,1623452.380952381
5768,430,IT1,182.5681818181818,3289052.6315789474
5782,36,TR1,181.7340425531915,2658556.7010309277
5793,410,IT1,183.51908396946567,1288251.7482517483
5794,3368,ES1,180.94285714285715,447602.7397260274
5812,398,IT1,182.33035714285714,2509297.5206611566
5817,506,IT1,183.77011494252875,5494277.777777778
5818,430,IT1,182.5681818181818,3289052.6315789474
5825,1390,IT1,182.25,836844.262295082
5853,1210,IT1,182.07407407407408,289642.85714285716
5854,20,TR1,180.91489361702128,174583.33333333334
5856,1050,ES1,180.7972972972973,3231168.8311688313
5858,6574,IT1,183.0,1588739.4957983193
5868,749,IT1,183.01869158878506,1006120.6896551724
5870,2999,SC1,182.30303030303028,179047.61904761905
5873,1038,IT1,182.78571428571428,561092.43697479
5878,2921,IT1,183.26923076923077,164339.62264150943
5879,1147,FR1,179.796875,447794.11764705885
5880,162,FR1,182.11475409836066,6434344.262295082
5881,172,BE1,183.62921348314606,520052.0833333334
5889,6574,IT1,183.0,1588739.4957983193
5890,1627,IT1,181.0,123108.1081081081
5892,678,DK1,183.73863636363635,481930.69306930696
5893,410,IT1,183.51908396946567,1288251.7482517483
5896,430,IT1,182.5681818181818,3289052.6315789474
5904,506,IT1,183.77011494252875,5494277.777777778
5908,430,IT1,182.5681818181818,3289052.6315789474
5917,273,FR1,181.43478260869563,4436428.571428571
5922,12,IT1,182.96190476190475,3365905.172413793
5925,1627,IT1,181.0,123108.1081081081
5928,862,IT1,182.2173913043478,171397.8494623656
5936,2921,IT1,183.26923076923077,164339.62264150943
5938,46,IT1,183.1809523809524,6048738.738738739
5942,415,FR1,181.9277108433735,1398271.6049382717
5946,2921,IT1,183.26923076923077,164339.62264150943
5947,12,IT1,182.96190476190475,3365905.172413793
5948,252,IT1,183.42361111111111,977781.4569536424
5957,472,ES1,180.46296296296296,1463888.8888888888
5958,12,IT1,182.96190476190475,3365905.172413793
5962,1038,IT1,182.78571428571428,561092.43697479
5966,42,L1,183.4,272959.1836734694
5967,4750,PO1,181.03333333333333,273214.28571428574
5970,862,IT1,182.2173913043478,171397.8494623656
5974,276,IT1,182.58333333333331,731343.2835820896
5976,862,IT1,182.2173913043478,171397.8494623656
5980,276,IT1,182.58333333333331,731343.2835820896
5986,276,IT1,182.58333333333331,731343.2835820896
5993,4102,IT1,183.4,96666.66666666667
6004,8970,IT1,182.75641025641025,1420696.2025316455
6012,1429,IT1,182.375,94705.88235294117
6020,749,IT1,183.01869158878506,1006120.6896551724
6026,398,IT1,182.33035714285714,2509297.5206611566
6031,410,IT1,183.51908396946567,1288251.7482517483
6033,410,IT1,183.51908396946567,1288251.7482517483
6043,398,IT1,182.33035714285714,2509297.5206611566
6046,252,IT1,183.42361111111111,977781.4569536424
6053,825,TR1,181.26315789473682,191489.36170212764
6058,416,IT1,184.27027027027026,1623452.380952381
6065,3691,RU1,182.3913043478261,113804.34782608696
6073,653,GR1,181.29166666666666,270419.84732824424
6075,1387,IT1,180.0,144473.68421052632
6076,862,IT1,182.2173913043478,171397.8494623656
6087,128,GR1,180.953488372093,180833.33333333334
6090,2921,IT1,183.26923076923077,164339.62264150943
6097,458,IT1,181.89583333333331,249500.0
6106,931,GB1,182.703125,5526865.671641791
6107,3008,GB1,181.91176470588235,502272.7272727273
6118,114,TR1,182.0,1495797.8723404256
6119,3368,ES1,180.94285714285715,447602.7397260274
6131,79,L1,184.14864864864865,3172402.5974025973
6150,762,GB1,183.67647058823528,10255514.705882354
6157,2921,IT1,183.26923076923077,164339.62264150943
6160,800,IT1,183.14074074074074,2642582.781456954
6176,1083,RU1,182.37857142857143,490964.2857142857
6233,862,IT1,182.2173913043478,171397.8494623656
6234,416,IT1,184.27027027027026,1623452.380952381
6237,15,L1,183.24285714285713,8796000.0
6251,441,GR1,181.91666666666666,179867.25663716815
6267,995,FR1,182.03529411764706,1749117.6470588234
6270,244,FR1,181.20987654320987,3683227.8481012653
6274,855,FR1,180.77272727272725,390222.22222222225
6278,1147,FR1,179.796875,447794.11764705885
6287,23,L1,182.15,166666.66666666666
6288,79,L1,184.14864864864865,3172402.5974025973
6301,169,GR1,181.88095238095238,201420.45454545456
6320,1083,RU1,182.37857142857143,490964.2857142857
